studentid,name,age,gender,degree_branch,ethnicity,parentaleducation,studytimeweekly,absences,tutoring,parentalsupport,extracurricular,sports,music,volunteering,gpa,gradeclass,at_risk
2415,Aditya Reddy,16.0,1,BA - English,0,2,20.0,2.0,0,2,1,0,1,0,3.893094672,0,0
2416,Amit Deshmukh,18.0,0,BCA (Hons),0,3,19.0,4.0,0,2,0,0,0,0,3.915530358,0,0
2417,Arjun Joshi,15.0,1,BVoc - Food Processing,1,3,8.0,19.0,1,1,1,0,0,0,3.825184233,0,0
2418,Kavya Pawar,17.0,0,BSc - Computer Science,2,3,15.0,14.0,0,2,1,0,0,0,3.677238989,0,0
2419,Priya Deshmukh,15.0,1,B.Tech - Electrical,0,4,6.0,24.0,0,3,1,1,0,0,3.54319209,0,0
2420,Vikas Patil,15.0,1,BCA,1,2,12.0,20.0,1,0,0,0,1,1,3.797104107,0,1
2421,Sanjana Gupta,15.0,1,BSW,1,1,3.0,25.0,1,2,1,0,0,0,2.24085676,3,1
2422,Meera Pawar,15.0,0,BVoc - Retail Management,0,0,12.0,17.0,0,3,1,0,1,0,3.995379067,0,0
2423,Sanjana Sharma,17.0,1,BSc Environmental Science,1,1,7.0,15.0,0,1,0,0,1,0,3.297324453,1,0
2424,Priya Deshmukh,17.0,0,BSc Horticulture,2,1,1.0,15.0,0,3,1,1,0,0,2.964810743,2,1
2425,Nisha Patil,18.0,1,BE - Mechanical,0,2,6.0,9.0,0,1,0,1,0,0,2.307333892,3,1
2426,Ishan Khan,16.0,0,BPT - Physiotherapy,1,1,10.0,0.0,0,1,0,0,0,0,3.744676736,0,0
2427,Priya Patil,17.0,1,BSc Horticulture,1,0,16.0,22.0,0,3,0,1,0,0,2.750761916,2,0
2428,Manish Patil,17.0,1,BCom,0,0,13.0,10.0,0,2,0,0,0,0,4.0,0,0
2429,Riya Pawar,16.0,1,BA - English,0,3,12.0,16.0,0,2,0,0,0,0,4.0,0,0
2430,Meera Pawar,17.0,0,BSc Environmental Science,3,2,14.0,23.0,1,3,1,0,0,0,3.416215308,1,0
2431,Amit Malode,15.0,1,B.Tech - Electronics & Communication,0,2,20.0,14.0,1,1,1,0,0,0,3.711054355,0,0
2432,Sanjana Joshi,15.0,0,BPT - Physiotherapy,0,4,8.0,24.0,0,2,0,0,1,0,2.857564583,2,0
2433,Anita Malode,16.0,1,BSc - Physics,0,0,2.0,6.0,1,4,1,0,0,0,2.604364186,2,1
2434,Anita Khan,18.0,0,B.Tech - Electronics & Communication,1,4,12.0,24.0,0,3,0,0,0,0,2.653963114,2,0
2435,Rahul Sharma,18.0,0,BSc Nursing,1,3,12.0,25.0,1,0,1,0,0,1,3.88122171,0,1
2436,Kunal Malode,16.0,1,B.Tech - Computer Science,1,1,8.0,5.0,0,3,0,1,0,0,3.2401488,1,0
2437,Kavya Patil,16.0,0,BOT - Occupational Therapy,0,3,17.0,14.0,1,0,0,1,1,0,3.712715459,0,1
2438,Ishan Sharma,15.0,0,B.Tech - Civil,2,3,4.0,14.0,0,2,1,1,1,1,3.328283484,1,1
2439,Aaradhya Reddy,18.0,0,BVoc - Retail Management,0,2,10.0,6.0,0,4,1,0,0,0,4.0,0,0
2440,Sneha Malode,17.0,0,BSc Microbiology,0,4,1.0,2.0,1,0,1,1,0,0,2.616356688,2,1
2441,Amit Yadav,15.0,1,BSc Forestry,0,1,16.0,13.0,0,0,1,0,0,1,4.0,0,1
2442,Meera Malode,16.0,1,BSc Environmental Science,0,1,19.0,29.0,0,2,1,0,0,1,3.113312041,1,1
2443,Ishan Deshmukh,18.0,0,BVoc - Food Processing,2,0,20.0,8.0,0,4,0,1,1,1,4.0,0,0
2444,Ishan Sharma,17.0,0,BVoc - Retail Management,3,1,3.0,2.0,0,2,1,1,1,0,3.162635875,1,1
2445,Manish Joshi,17.0,0,BE - Chemical,0,1,17.0,5.0,0,1,1,1,1,0,3.057919965,1,0
2446,Pooja Sharma,15.0,0,BSc Nursing,2,4,19.0,19.0,0,2,0,1,1,1,2.68424582,2,0
2447,Aaradhya Pawar,18.0,1,BE - Electronics & Communication,2,0,7.0,8.0,0,2,0,1,0,0,4.0,0,0
2448,Riya Khan,18.0,1,BSc Nursing,3,2,18.0,0.0,0,2,0,1,0,1,3.342672337,1,0
2449,Sanjana Sharma,16.0,0,BSc Agriculture,0,2,11.0,8.0,1,4,0,1,0,0,3.892383253,0,0
2450,Vikas Patil,18.0,0,BE - Computer Science,1,4,10.0,11.0,0,2,1,0,0,0,3.473958991,1,0
2451,Sneha Patil,18.0,0,BA - History,0,4,15.0,3.0,0,2,1,0,0,0,3.712714473,0,0
2452,Nisha Pawar,15.0,1,BPharm,2,3,4.0,25.0,0,1,1,1,0,0,2.436061822,3,1
2453,Riya Pawar,18.0,1,BE - Computer Science,0,4,2.0,15.0,1,3,1,0,0,0,3.051432256,1,1
2454,Anita Sharma,17.0,0,BJMC - Journalism & Mass Communication,1,3,11.0,4.0,1,2,0,0,0,0,2.929068525,2,0
2455,Sanjana Sharma,15.0,0,BSc - Chemistry,0,4,14.0,26.0,0,4,0,0,0,0,3.901813729,0,1
2456,Riya Reddy,15.0,1,BSc Forestry,0,3,15.0,28.0,1,4,1,0,1,0,3.214127578,1,1
2457,Sanjana Malode,16.0,1,BE - Chemical,1,0,12.0,16.0,1,0,1,0,1,0,2.759079172,2,1
2458,Riya Yadav,18.0,0,BE - Electrical,2,2,6.0,29.0,1,4,1,1,0,0,2.616534622,2,1
2459,Nisha Deshmukh,16.0,0,BA - English,1,3,14.0,16.0,0,2,1,1,0,0,3.693739598,0,0
2460,Vikas Patil,17.0,0,BA - Economics,2,2,2.0,5.0,0,2,1,0,1,1,3.750210161,0,1
2461,Priya Malode,15.0,1,BSc Horticulture,0,1,11.0,25.0,0,3,1,0,0,0,2.456839394,3,1
2462,Sneha Patil,15.0,0,BSc - Biotechnology,1,2,7.0,30.0,0,3,1,0,0,1,2.985137578,2,1
2463,Kunal Deshmukh,15.0,0,BE - Environmental,0,4,11.0,28.0,0,3,1,1,0,0,2.904824594,2,1
2464,Rohan Khan,17.0,1,B.Tech - Computer Science,0,0,17.0,30.0,0,2,0,0,1,0,3.873944155,0,1
2465,Anita Khan,17.0,0,BE - Chemical,1,3,2.0,14.0,1,4,1,0,1,1,4.0,0,1
2466,Aaradhya Pawar,16.0,1,BDes,1,3,11.0,0.0,0,3,0,0,1,0,4.0,0,0
2467,Nisha Gupta,16.0,0,BSc - Chemistry,1,4,20.0,12.0,0,2,1,0,0,0,4.0,0,0
2468,Sahil Gupta,16.0,0,BArch,2,4,1.0,15.0,1,4,0,0,0,0,3.660710936,0,1
2469,Kunal Malode,18.0,1,BCom (Hons),1,3,13.0,1.0,0,4,1,0,0,0,4.0,0,0
2470,Riya Gupta,15.0,0,B.Tech - Electrical,0,2,13.0,28.0,0,2,1,0,0,1,2.170744704,3,1
2471,Sahil Gupta,15.0,1,BE - Aerospace,0,1,3.0,29.0,0,3,0,0,0,1,2.9821917,2,1
2472,Anita Sharma,16.0,1,B.Tech - Civil,1,2,16.0,18.0,1,4,1,1,0,1,3.970769164,0,0
2473,Aditya Malode,15.0,0,BBA,0,3,14.0,22.0,1,4,0,0,0,0,2.84287554,2,0
2474,Rahul Khan,16.0,1,BA - English,0,4,15.0,1.0,0,0,0,0,1,1,3.145933992,1,1
2475,Pooja Yadav,18.0,0,BSc Horticulture,0,3,4.0,20.0,1,3,1,0,0,0,2.511353111,2,1
2476,Sahil Gupta,18.0,1,BA - Political Science,1,1,16.0,24.0,0,4,0,0,1,0,3.944819329,0,0
2477,Rohan Deshmukh,17.0,0,BE - Information Technology,0,2,6.0,11.0,0,1,1,0,0,0,3.156743948,1,0
2478,Riya Patil,18.0,1,BPharm - Pharmaceutical Sciences,2,1,14.0,11.0,0,3,0,1,0,0,2.765788703,2,0
2479,Anita Gupta,16.0,0,BE - Civil,1,0,16.0,25.0,0,2,1,1,0,1,3.975930092,0,0
2480,Kunal Patil,18.0,0,BE - Biomedical,0,1,11.0,7.0,0,1,1,1,1,0,3.779932859,0,0
2481,Manish Patil,17.0,1,BSc Microbiology,2,1,10.0,11.0,0,0,1,1,0,0,3.686300347,0,1
2482,Aditya Gupta,15.0,1,B.Tech - Electronics & Communication,1,3,18.0,23.0,0,3,1,1,0,1,4.0,0,0
2483,Sahil Khan,16.0,0,BVoc - Retail Management,1,1,10.0,10.0,0,2,0,0,0,1,2.920335261,2,0
2484,Nisha Malode,15.0,0,BSc Forestry,1,1,1.0,1.0,0,2,1,1,0,0,3.449216773,1,1
2485,Sanjana Deshmukh,17.0,1,BVoc - Retail Management,0,4,14.0,0.0,1,2,1,0,0,0,4.0,0,0
2486,Vikas Gupta,17.0,1,BSc - Computer Science,1,2,4.0,24.0,0,2,0,0,0,0,2.705583503,2,1
2487,Vikas Pawar,17.0,0,BFA,0,0,17.0,25.0,0,1,1,1,0,0,3.222139634,1,0
2488,Priya Pawar,15.0,0,BSc - Chemistry,3,1,20.0,27.0,0,3,1,0,1,0,4.0,0,1
2489,Amit Khan,15.0,0,BE - Electrical,2,1,20.0,3.0,1,3,1,0,0,0,3.847206168,0,0
2490,Priya Patil,15.0,1,BSc - Computer Science,1,1,15.0,8.0,0,1,0,0,0,0,3.915769297,0,0
2491,Arjun Joshi,15.0,0,BCA,0,0,3.0,26.0,0,2,0,1,0,0,3.510576501,0,1
2492,Nisha Deshmukh,17.0,0,B.Tech - Civil,0,2,9.0,29.0,0,3,0,0,1,0,2.319974341,3,1
2493,Riya Pawar,17.0,1,BDes,0,1,1.0,27.0,0,1,0,0,1,0,2.264823574,3,1
2494,Nisha Reddy,16.0,0,BE - Information Technology,0,2,14.0,26.0,0,4,0,0,0,1,4.0,0,1
2495,Kavya Deshmukh,16.0,1,BPharm - Pharmaceutical Sciences,0,4,3.0,6.0,0,2,1,0,0,1,2.29170828,3,1
2496,Manish Malode,15.0,0,BSc - Chemistry,1,2,15.0,27.0,1,1,1,0,0,0,3.449709163,1,1
2497,Meera Patil,18.0,0,BVoc - Retail Management,0,4,6.0,21.0,0,2,1,0,1,0,2.729082808,2,0
2498,Kunal Patil,18.0,0,BSc Horticulture,3,2,11.0,25.0,1,2,1,1,1,0,3.692184148,0,0
2499,Meera Gupta,17.0,1,BVoc - Retail Management,0,2,2.0,28.0,0,0,0,0,1,1,2.0,3,1
2500,Riya Pawar,17.0,0,B.Tech - Civil,3,3,16.0,24.0,0,0,0,1,0,0,2.825766723,2,1
2501,Vikas Patil,17.0,1,BJMC - Journalism & Mass Communication,3,0,8.0,9.0,0,0,1,0,0,0,3.211273657,1,1
2502,Kunal Yadav,16.0,1,BSc - Mathematics,1,0,7.0,19.0,0,2,1,0,0,0,2.721764233,2,0
2503,Sanjana Deshmukh,16.0,1,BSc Nursing,2,3,5.0,13.0,0,2,1,1,0,0,2.629148596,2,0
2504,Arjun Gupta,17.0,0,BSc - Chemistry,0,2,14.0,0.0,1,4,1,1,0,0,3.960667539,0,0
2505,Aditya Patil,17.0,0,BE - Electronics & Communication,1,3,9.0,4.0,1,3,0,0,0,1,4.0,0,0
2506,Priya Malode,17.0,0,BVoc - Retail Management,0,4,5.0,12.0,1,3,1,1,0,0,3.025350698,1,0
2507,Amit Yadav,18.0,0,B.Tech - Electronics & Communication,0,2,14.0,5.0,0,3,1,0,1,1,4.0,0,0
2508,Manish Deshmukh,16.0,0,BBA,1,2,13.0,21.0,0,2,0,0,1,0,2.63003934,2,0
2509,Manish Sharma,18.0,1,BCA (Hons),0,2,18.0,27.0,1,3,1,1,0,0,3.884361577,0,1
2510,Nisha Malode,18.0,0,BOT - Occupational Therapy,1,4,12.0,16.0,0,2,0,0,1,1,3.809924793,0,0
2511,Anita Khan,17.0,0,BFA,0,3,13.0,14.0,1,2,1,1,0,0,2.802731659,2,0
2512,Kunal Patil,17.0,0,BA - Economics,0,4,2.0,6.0,1,2,1,0,0,0,3.357972213,1,1
2513,Meera Gupta,15.0,1,BOT - Occupational Therapy,0,1,3.0,7.0,1,4,1,1,0,0,2.516173203,2,1
2514,Meera Reddy,15.0,0,B.Tech - Electronics & Communication,0,3,13.0,27.0,0,3,1,1,1,1,4.0,0,1
2515,Aditya Reddy,18.0,1,BSc Agriculture,0,1,13.0,20.0,1,2,1,1,0,0,3.448524211,1,0
2516,Anita Sharma,16.0,0,BE - Civil,0,1,7.0,1.0,0,1,1,0,0,1,2.543531985,2,0
2517,Arjun Sharma,17.0,1,BSc Nursing,0,4,9.0,17.0,0,2,1,0,0,0,3.556445829,0,0
2518,Arjun Yadav,17.0,1,BPharm - Pharmaceutical Sciences,2,0,8.0,26.0,0,2,1,1,0,1,3.641415141,0,1
2519,Meera Malode,18.0,0,BFSc - Fisheries,0,4,13.0,20.0,0,4,0,1,1,1,3.925042338,0,0
2520,Arjun Gupta,15.0,0,BA - History,1,1,7.0,22.0,0,2,1,0,1,0,2.207483328,3,1
2521,Vikas Yadav,16.0,0,BSc Agriculture,0,3,10.0,6.0,1,0,0,0,1,1,3.499775591,1,1
2522,Ishan Gupta,15.0,0,BSc - Biotechnology,2,1,9.0,28.0,0,0,0,1,1,0,3.076197081,1,1
2523,Vikas Reddy,15.0,1,BE - Information Technology,0,2,17.0,19.0,0,2,0,0,0,0,4.0,0,0
2524,Vikas Yadav,15.0,1,BE - Chemical,0,1,3.0,26.0,0,0,1,0,0,1,2.0,3,1
2525,Ishan Joshi,15.0,1,BE - Computer Science,1,2,3.0,15.0,0,4,1,1,1,1,2.71747892,2,1
2526,Sahil Gupta,17.0,1,BE - Computer Science,0,1,11.0,29.0,0,4,1,0,0,0,3.899287508,0,1
2527,Kunal Pawar,17.0,0,BA - History,1,3,17.0,18.0,1,4,1,1,0,0,3.376863723,1,0
2528,Riya Pawar,15.0,0,BCom,0,0,7.0,8.0,0,3,0,0,1,1,3.355064258,1,0
2529,Rohan Malode,16.0,1,BE - Information Technology,3,0,2.0,11.0,1,3,1,0,0,0,3.613330419,0,1
2530,Riya Khan,18.0,0,BE - Electronics & Communication,0,0,17.0,13.0,1,4,1,1,0,1,4.0,0,0
2531,Sahil Pawar,16.0,1,B.Tech - Mechanical,0,2,6.0,29.0,0,4,1,0,0,1,2.73172075,2,1
2532,Kunal Sharma,16.0,0,BDes,2,3,0.0,6.0,0,4,1,0,1,0,3.277349245,1,1
2533,Meera Joshi,16.0,0,BE - Chemical,0,4,12.0,1.0,0,4,0,1,1,1,4.0,0,0
2534,Pooja Malode,15.0,1,BSc - Mathematics,2,1,2.0,16.0,1,3,1,0,0,1,2.538330779,2,1
2535,Kavya Sharma,17.0,0,BPharm - Pharmaceutical Sciences,0,2,2.0,10.0,0,0,1,0,1,0,2.587356706,2,1
2536,Sanjana Deshmukh,16.0,1,BSc - Chemistry,2,3,14.0,17.0,0,2,1,0,0,0,3.308932577,1,0
2537,Rahul Deshmukh,15.0,1,BVoc - Food Processing,0,1,20.0,28.0,1,3,0,0,0,1,2.59864681,2,1
2538,Anita Yadav,16.0,1,BSc Horticulture,2,2,18.0,11.0,1,2,1,0,0,0,2.935229017,2,0
2539,Ishan Malode,16.0,1,BFSc - Fisheries,2,2,3.0,2.0,0,4,1,1,0,0,2.988617253,2,1
2540,Aaradhya Yadav,15.0,1,BDes,0,1,12.0,20.0,1,4,0,0,0,0,3.524446849,0,0
2541,Rahul Sharma,17.0,1,BSc - Biotechnology,0,0,12.0,13.0,0,3,1,1,0,0,4.0,0,0
2542,Aditya Sharma,17.0,0,BJMC - Journalism & Mass Communication,0,1,14.0,14.0,1,0,1,1,0,0,4.0,0,1
2543,Nisha Deshmukh,18.0,0,BSc Horticulture,3,3,18.0,18.0,0,2,1,1,0,0,3.904369094,0,0
2544,Manish Pawar,15.0,1,BSc Forestry,0,0,15.0,9.0,0,1,0,1,0,0,4.0,0,0
2545,Pooja Malode,18.0,0,BE - Biomedical,0,1,6.0,8.0,0,2,0,0,0,0,4.0,0,0
2546,Kunal Pawar,18.0,0,BSc - Biotechnology,0,1,2.0,9.0,0,3,0,1,0,0,3.808276058,0,1
2547,Amit Yadav,18.0,0,BSc Agriculture,0,0,19.0,19.0,0,0,0,0,0,1,3.467414563,1,1
2548,Rohan Joshi,17.0,1,BE - Electronics & Communication,1,1,1.0,22.0,0,0,1,0,0,1,2.848347177,2,1
2549,Aaradhya Patil,15.0,1,BCom,3,4,17.0,3.0,0,2,1,0,0,0,3.017282481,1,0
2550,Vikas Yadav,18.0,0,BOT - Occupational Therapy,1,0,10.0,18.0,0,3,1,1,0,0,3.606142266,0,0
2551,Kunal Reddy,15.0,1,BSc - Biotechnology,2,3,0.0,9.0,1,0,1,1,0,0,2.731727491,2,1
2552,Amit Joshi,15.0,1,B.Tech - Electrical,1,2,15.0,16.0,0,4,1,1,0,0,4.0,0,0
2553,Priya Deshmukh,17.0,1,BE - Computer Science,0,3,16.0,29.0,0,2,1,0,1,0,3.568815571,0,1
2554,Sahil Pawar,18.0,1,BFSc - Fisheries,0,2,15.0,11.0,1,1,0,0,0,1,2.815791727,2,0
2555,Sneha Yadav,18.0,1,BSc - Chemistry,1,1,9.0,24.0,0,3,1,1,0,0,3.829082914,0,0
2556,Sneha Yadav,15.0,0,B.Tech - Information Technology,3,3,16.0,28.0,1,4,0,1,0,0,2.811463595,2,1
2557,Sneha Khan,16.0,1,BPharm,2,2,2.0,26.0,1,2,1,0,1,0,2.0,3,1
2558,Manish Patil,17.0,0,BPharm,0,3,17.0,0.0,0,3,1,1,1,0,4.0,0,0
2559,Pooja Gupta,17.0,1,B.Tech - Mechanical,0,2,18.0,10.0,1,4,1,0,0,0,3.329331699,1,0
2560,Meera Sharma,17.0,1,BSc - Chemistry,0,4,13.0,12.0,0,3,1,1,0,1,4.0,0,0
2561,Sneha Reddy,17.0,0,BE - Electronics & Communication,3,3,20.0,0.0,0,0,1,0,0,0,3.617624311,0,1
2562,Meera Deshmukh,18.0,0,BVoc - Retail Management,2,4,1.0,30.0,0,3,1,1,0,0,2.0,3,1
2563,Sahil Reddy,18.0,1,BSc - Chemistry,2,2,11.0,0.0,0,4,0,1,0,0,3.473979433,1,0
2564,Riya Reddy,16.0,0,BDes,0,2,10.0,29.0,0,3,0,0,1,0,2.496712241,3,1
2565,Kavya Pawar,17.0,1,BSc Agriculture,1,3,16.0,20.0,1,4,1,0,1,0,2.875146799,2,0
2566,Kunal Pawar,17.0,0,BSc - Physics,0,4,5.0,15.0,0,2,0,1,0,1,3.080013171,1,0
2567,Arjun Malode,15.0,0,BE - Mechanical,0,4,18.0,6.0,1,2,1,0,0,0,3.106010415,1,0
2568,Kunal Pawar,18.0,1,BSc - Computer Science,1,1,12.0,22.0,1,3,1,0,0,0,3.883540607,0,0
2569,Priya Sharma,17.0,1,B.Tech - Electrical,0,3,6.0,9.0,1,2,1,0,0,0,3.915460582,0,0
2570,Anita Joshi,16.0,1,B.Tech - Computer Science,0,1,10.0,15.0,0,4,1,1,1,0,3.299395781,1,0
2571,Ishan Joshi,16.0,0,BE - Information Technology,2,2,6.0,0.0,0,4,1,0,0,1,4.0,0,0
2572,Aaradhya Patil,18.0,1,BPharm - Pharmaceutical Sciences,2,1,12.0,21.0,1,4,1,0,0,0,4.0,0,0
2573,Nisha Yadav,16.0,1,BE - Electrical,0,1,12.0,8.0,1,4,1,0,0,0,3.156131043,1,0
2574,Sanjana Malode,16.0,1,BVoc - Food Processing,1,4,20.0,5.0,1,2,0,0,0,0,4.0,0,0
2575,Manish Deshmukh,18.0,1,B.Tech - Information Technology,0,1,0.0,14.0,1,4,1,1,0,0,3.82024428,0,1
2576,Manish Pawar,17.0,1,BSc Agriculture,2,3,18.0,3.0,0,2,0,0,1,1,4.0,0,0
2577,Rohan Yadav,17.0,0,BSc Nursing,2,2,18.0,14.0,1,1,0,1,0,0,3.986898635,0,0
2578,Rahul Khan,16.0,0,BPT - Physiotherapy,2,1,14.0,9.0,0,3,1,0,0,0,3.989500099,0,0
2579,Anita Sharma,16.0,1,BCA (Hons),2,1,13.0,24.0,0,2,1,0,1,0,4.0,0,0
2580,Riya Reddy,17.0,0,BE - Mechanical,0,2,2.0,15.0,0,4,1,1,1,0,3.056984784,1,1
2581,Nisha Malode,18.0,1,BA - Political Science,0,1,20.0,12.0,1,2,0,0,0,0,3.271656026,1,0
2582,Ishan Yadav,16.0,0,B.Tech - Mechanical,0,3,19.0,18.0,1,4,1,1,0,0,3.548917309,0,0
2583,Meera Joshi,15.0,1,BE - Chemical,0,4,3.0,28.0,0,0,0,1,0,1,2.060433058,3,1
2584,Vikas Malode,18.0,1,BSW,2,1,6.0,25.0,0,4,1,0,0,0,2.632861009,2,0
2585,Riya Yadav,16.0,0,B.Tech - Information Technology,0,1,0.0,19.0,1,3,1,0,0,0,2.0,3,1
2586,Riya Khan,16.0,0,BE - Civil,0,2,18.0,3.0,0,3,0,1,1,0,3.25745426,1,0
2587,Anita Yadav,15.0,0,BSc Microbiology,0,3,2.0,19.0,0,2,1,1,0,1,2.0,3,1
2588,Aaradhya Pawar,15.0,1,BFA,3,1,19.0,21.0,0,3,1,1,0,1,4.0,0,0
2589,Amit Patil,17.0,1,B.Tech - Information Technology,0,0,14.0,28.0,0,2,1,1,0,0,3.439008374,1,1
2590,Rahul Yadav,18.0,0,BJMC - Journalism & Mass Communication,1,2,12.0,15.0,1,3,0,0,0,0,2.686258169,2,0
2591,Anita Yadav,18.0,1,B.Tech - Information Technology,0,4,13.0,10.0,0,3,1,0,1,1,3.330368866,1,0
2592,Riya Patil,17.0,0,B.Tech - Electronics & Communication,0,2,6.0,30.0,0,1,1,0,0,0,2.116024463,3,1
2593,Sneha Deshmukh,18.0,0,BA - Political Science,0,2,0.0,14.0,0,0,1,0,0,0,2.537209331,2,1
2594,Sneha Sharma,18.0,1,BSc Environmental Science,2,4,12.0,10.0,0,2,1,1,0,0,3.267393477,1,0
2595,Anita Yadav,18.0,0,BE - Biomedical,1,3,3.0,22.0,0,4,1,0,0,0,3.581024141,0,1
2596,Rohan Reddy,18.0,0,BPT - Physiotherapy,2,3,11.0,29.0,1,2,1,0,0,1,3.795360827,0,1
2597,Nisha Deshmukh,18.0,0,BCA,0,2,6.0,24.0,1,4,1,1,0,1,2.542081979,2,0
2598,Meera Gupta,15.0,0,B.Tech - Electrical,0,4,1.0,29.0,1,3,1,0,0,1,2.0,3,1
2599,Aaradhya Pawar,18.0,0,BE - Biomedical,3,3,16.0,10.0,1,4,1,0,0,0,4.0,0,0
2600,Nisha Gupta,15.0,0,BE - Chemical,0,4,0.0,2.0,0,2,1,0,0,0,3.192991633,1,1
2601,Sahil Yadav,18.0,1,BDes,1,3,13.0,23.0,0,0,0,0,0,0,2.608746914,2,1
2602,Kavya Joshi,17.0,0,B.Tech - Civil,2,3,20.0,23.0,0,3,1,0,1,1,2.762784974,2,0
2603,Sneha Gupta,16.0,1,BE - Environmental,0,1,0.0,16.0,0,3,1,1,0,0,3.082249429,1,1
2604,Arjun Joshi,15.0,0,BE - Information Technology,2,1,2.0,4.0,0,2,0,1,0,1,2.595451775,2,1
2605,Anita Reddy,18.0,0,BVoc - Food Processing,0,3,10.0,12.0,0,2,1,0,0,1,2.465373477,3,1
2606,Kunal Pawar,17.0,1,BCA (Hons),0,1,6.0,9.0,0,1,1,0,0,0,3.069617714,1,0
2607,Priya Patil,16.0,1,BE - Chemical,0,2,8.0,4.0,0,2,1,1,0,0,3.724275001,0,0
2608,Ishan Yadav,15.0,0,BCA,2,1,2.0,11.0,0,3,1,0,1,0,2.462753855,3,1
2609,Nisha Patil,16.0,1,BSc - Physics,0,3,0.0,7.0,0,3,1,0,0,0,3.442906326,1,1
2610,Rahul Reddy,17.0,1,B.Tech - Mechanical,2,1,18.0,23.0,0,2,1,1,1,1,2.837775761,2,0
2611,Rahul Pawar,15.0,1,BJMC - Journalism & Mass Communication,3,3,1.0,11.0,0,2,0,1,1,0,2.0,3,1
2612,Nisha Yadav,16.0,1,BA - Economics,1,3,20.0,15.0,0,1,1,0,1,1,2.997864824,2,0
2613,Amit Joshi,18.0,0,BCA (Hons),1,1,4.0,1.0,0,3,1,0,0,0,3.693989938,0,1
2614,Rohan Deshmukh,15.0,0,BE - Environmental,0,2,16.0,2.0,1,3,1,1,0,0,4.0,0,0
2615,Kunal Gupta,16.0,1,B.Tech - Civil,0,1,18.0,17.0,0,0,1,0,0,1,4.0,0,1
2616,Priya Reddy,17.0,0,BE - Mechanical,0,1,4.0,16.0,0,2,1,0,0,0,2.094784915,3,1
2617,Ishan Khan,17.0,1,BE - Chemical,1,2,20.0,1.0,0,0,0,0,1,0,4.0,0,1
2618,Manish Joshi,15.0,0,BSc Horticulture,3,0,13.0,25.0,0,4,0,0,0,1,3.343847876,1,0
2619,Riya Malode,16.0,0,BSc - Biotechnology,3,4,9.0,21.0,0,3,1,1,0,1,2.661176281,2,0
2620,Ishan Pawar,15.0,1,BArch,2,0,20.0,11.0,0,2,0,0,1,0,3.60083027,0,0
2621,Anita Gupta,15.0,0,BE - Information Technology,2,3,6.0,16.0,0,2,1,1,0,0,2.181354673,3,1
2622,Meera Deshmukh,16.0,1,BSc Horticulture,0,2,7.0,5.0,0,4,0,1,1,0,2.820183185,2,0
2623,Priya Sharma,16.0,1,BE - Civil,1,3,7.0,16.0,0,3,1,0,0,0,3.984802889,0,0
2624,Nisha Deshmukh,18.0,1,BBA,2,2,6.0,1.0,0,1,0,0,0,0,2.581816077,2,0
2625,Sanjana Khan,16.0,1,BPharm,0,3,12.0,7.0,0,2,1,1,1,0,2.751679179,2,0
2626,Manish Malode,17.0,1,BSc Environmental Science,3,3,13.0,13.0,1,3,1,1,0,0,3.906535763,0,0
2627,Meera Pawar,15.0,1,BSc - Chemistry,0,3,18.0,5.0,0,2,1,1,0,0,3.765469382,0,0
2628,Rahul Pawar,15.0,1,BCom (Hons),1,1,10.0,8.0,0,2,1,1,0,1,3.32185864,1,0
2629,Amit Pawar,17.0,0,BJMC - Journalism & Mass Communication,2,3,1.0,0.0,0,4,1,0,0,1,2.740546344,2,1
2630,Pooja Patil,16.0,0,BE - Electronics & Communication,3,1,16.0,4.0,0,4,1,1,0,0,3.218338309,1,0
2631,Riya Deshmukh,17.0,0,BPharm,0,0,5.0,6.0,0,4,0,1,0,0,4.0,0,0
2632,Aditya Joshi,17.0,0,BCom (Hons),2,2,8.0,8.0,0,1,1,0,0,0,3.089076262,1,0
2633,Nisha Joshi,18.0,1,B.Tech - Electronics & Communication,1,2,18.0,13.0,0,1,1,0,0,0,2.880214397,2,0
2634,Meera Joshi,17.0,1,BOT - Occupational Therapy,0,2,4.0,26.0,0,2,1,0,1,1,2.070509381,3,1
2635,Kunal Yadav,15.0,1,BE - Computer Science,2,3,8.0,8.0,0,4,1,0,0,0,2.81581868,2,0
2636,Kunal Khan,17.0,0,BSc Forestry,1,1,6.0,3.0,0,3,1,1,0,0,3.516182734,0,0
2637,Riya Patil,15.0,1,BVoc - Food Processing,1,1,3.0,28.0,0,4,0,1,0,0,3.317009401,1,1
2638,Aditya Joshi,15.0,0,BArch,0,0,17.0,19.0,0,4,0,0,1,0,3.466973208,1,0
2639,Pooja Reddy,15.0,1,BA - History,0,3,17.0,14.0,0,3,1,1,0,0,4.0,0,0
2640,Priya Sharma,16.0,1,BPharm - Pharmaceutical Sciences,1,2,19.0,3.0,0,2,1,0,1,1,4.0,0,0
2641,Manish Reddy,18.0,0,BSc Agriculture,0,1,16.0,2.0,0,2,0,1,0,0,4.0,0,0
2642,Priya Patil,15.0,0,BCA (Hons),0,3,3.0,23.0,0,2,0,1,1,0,2.871061707,2,1
2643,Arjun Sharma,15.0,0,BE - Mechanical,3,2,15.0,20.0,1,2,0,1,1,0,3.558175999,0,0
